token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
8-26	PST097	8	8	26	lui	lui	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
8-27	PST097	8	8	27	aveva	aveva	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
8-28	PST097	8	8	28	un	un	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
8-29	PST097	8	8	29	posto	posto	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
8-30	PST097	8	8	30	e	e	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
8-31	PST097	8	8	31	al	al	_	_	_	_	_	linguistic	_	some	_	End=45.163	_	_	_	_
9-0	PST203	9	9	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=40.174	_	_	_	0-2(2)
9-1	PST203	9	9	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=40.484	_	_	_	0-2(2)
10-0	PST097	10	10	0	convitto	convitto	_	_	_	_	_	linguistic	_	none	_	Begin=46.044	_	_	_	_
10-1	PST097	10	10	1	no?	no	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	_
10-2	PST097	10	10	2	[(lì:)]	lì	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	0-2(0)	0-2(3)
10-3	PST097	10	10	3	alla	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST097	10	10	4	crocetta	crocetta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST097	10	10	5	dei	dei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	PST097	10	10	6	salesiani	salesiani	_	_	_	_	_	linguistic	_	none	_	End=49.397	_	_	_	_
11-0	PST096	11	11	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=46.817	_	_	_	0-2(3)
11-1	PST096	11	11	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=47.16	_	_	_	0-2(3)
12-0	PST096	12	12	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=49.367|End=49.753	0x1	_	_	_
13-0	PST097	13	13	0	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	Begin=50.391	_	_	_	_
13-1	PST097	13	13	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PST097	13	13	2	cambiato	cambiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	PST097	13	13	3	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	PST097	13	13	4	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	PST097	13	13	5	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PST097	13	13	6	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	PST097	13	13	7	abbracciato	abbracciato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-8	PST097	13	13	8	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-9	PST097	13	13	9	democrazia	democrazia	_	_	_	_	_	linguistic	_	none	_	End=55.006	_	_	_	_
14-0	PST097	14	14	0	(io	io	_	_	_	_	_	linguistic	_	none	_	Begin=57.747	_	_	0-2(0)	_
14-1	PST097	14	14	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	_
14-2	PST097	14	14	2	[sola	sola	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-4(0)	0-4(5)
14-3	PST097	14	14	3	eh])	eh	_	_	_	_	_	linguistic	_	none	_	End=58.594	_	_	0-2(0)	0-2(5)
15-0	PST211	15	15	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=57.858	_	_	_	0-1(5)
15-1	PST211	15	15	1	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(5)
15-2	PST211	15	15	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(5)
15-3	PST211	15	15	3	diver]so	diverso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(5)
15-4	PST211	15	15	4	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-5	PST211	15	15	5	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-6	PST211	15	15	6	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-7	PST211	15	15	7	cambiato	cambiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-8	PST211	15	15	8	[nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(6)
15-9	PST211	15	15	9	tempo]?	tempo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=60.719	_	_	_	0-5(6)
16-0	PST097	16	16	0	[è	è	_	_	_	_	_	linguistic	_	none	_	Begin=59.893	_	_	_	0-1(6)
16-1	PST097	16	16	1	cambiato]	cambiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(6)
16-2	PST097	16	16	2	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-3	PST097	16	16	3	e::::::hm	ehm	_	_	_	_	_	linguistic	_	none	_	End=62.898	0x6	_	_	_
17-0	PST097	17	17	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=64.135	_	_	_	_
17-1	PST097	17	17	1	c~	c~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
17-2	PST097	17	17	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PST097	17	17	3	nata	nata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	PST097	17	17	4	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	PST097	17	17	5	cresciuta	cresciuta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-6	PST097	17	17	6	fino	fino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-7	PST097	17	17	7	a::	a	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
17-8	PST097	17	17	8	primi	primi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-9	PST097	17	17	9	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-10	PST097	17	17	10	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-11	PST097	17	17	11	mia::	mia	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
17-12	PST097	17	17	12	m:::h	mh	_	_	_	_	_	linguistic	_	none	_	End=69.132	0x3	_	_	_
18-0	PST097	18	18	0	eh	eh	_	_	_	_	_	linguistic	_	some	_	Begin=70.61	_	_	_	_
18-1	PST097	18	18	1	infanzia	infanzia	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
18-2	PST097	18	18	2	e:hm	ehm	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes	_	0x1	_	_	_
18-3	PST097	18	18	3	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
18-4	PST097	18	18	4	con	con	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
18-5	PST097	18	18	5	(#el)	el	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	0-3(0)	_
18-6	PST097	18	18	6	la	la	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
18-7	PST097	18	18	7	dittatura	dittatura	_	_	_	_	_	linguistic	_	some	_	End=74.229	_	_	_	_
19-0	PST097	19	19	0	ed	ed	_	_	_	_	_	linguistic	_	some	_	Begin=75.221	_	_	_	_
19-1	PST097	19	19	1	era	era	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-2	PST097	19	19	2	diverso	diverso	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-3	PST097	19	19	3	perché	perché	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-4	PST097	19	19	4	alle	alle	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-5	PST097	19	19	5	dieci	dieci	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-6	PST097	19	19	6	di	di	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-7	PST097	19	19	7	sera	sera	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-8	PST097	19	19	8	non	non	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-9	PST097	19	19	9	c'	c'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	_	_	_	_	_
19-10	PST097	19	19	10	era	era	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-11	PST097	19	19	11	nessuno	nessuno	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-12	PST097	19	19	12	a	a	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-13	PST097	19	19	13	ca:~	ca~	_	_	_	_	_	linguistic	_	some	Interrupted=Yes	_	1x1	_	_	_
19-14	PST097	19	19	14	fuori	fuori	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-15	PST097	19	19	15	#perdón	perdón	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
19-16	PST097	19	19	16	[tutti	tutti	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	0-5(7)
19-17	PST097	19	19	17	a]	a	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	0-1(7)
19-18	PST097	19	19	18	ca~	ca~	_	_	_	_	_	linguistic	_	some	Interrupted=Yes	_	_	_	_	_
19-19	PST097	19	19	19	xx	xx	_	_	_	_	_	unknown	_	some	PauseAfter=Yes|Syllables=2	_	_	_	_	_
19-20	PST097	19	19	20	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
19-21	PST097	19	19	21	sicurezza	sicurezza	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-22	PST097	19	19	22	x	x	_	_	_	_	_	unknown	_	some	Syllables=1	_	_	_	_	_
19-23	PST097	19	19	23	e	e	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-24	PST097	19	19	24	invece	invece	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
19-25	PST097	19	19	25	adesso	adesso	_	_	_	_	_	linguistic	_	some	_	End=83.067	_	_	_	_
20-0	PST211	20	20	0	[mh]	mh	_	_	_	_	_	linguistic	_	none	_	Begin=79.032|End=79.352	_	_	_	0-2(7)
21-0	PST097	21	21	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=84.56	_	_	_	_
21-1	PST097	21	21	1	diventato	diventato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	PST097	21	21	2	un::::	un	_	_	_	_	_	linguistic	_	none	_	_	1x4	_	_	_
21-3	PST097	21	21	3	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-4	PST097	21	21	4	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-5	PST097	21	21	5	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-6	PST097	21	21	6	può	può	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-7	PST097	21	21	7	dire::	dire	_	_	_	_	_	linguistic	_	none	_	End=88.088	3x2	_	_	_
22-0	PST097	22	22	0	una	una	_	_	_	_	_	linguistic	_	none	_	Begin=89.69	_	_	_	_
22-1	PST097	22	22	1	giungla	giungla	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
22-2	PST097	22	22	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
22-3	PST097	22	22	3	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	PST097	22	22	4	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-5	PST097	22	22	5	negli	negli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-6	PST097	22	22	6	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-7	PST097	22	22	7	novanta	novanta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-8	PST097	22	22	8	cominciando	cominciando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-9	PST097	22	22	9	l~	l~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
22-10	PST097	22	22	10	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-11	PST097	22	22	11	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-12	PST097	22	22	12	duemila,	duemila	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=95.497	_	_	_	_
23-0	PST097	23	23	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=96.298	0x2	_	_	_
23-1	PST097	23	23	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-2	PST097	23	23	2	perù	perù	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-3	PST097	23	23	3	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-4	PST097	23	23	4	cominciato	cominciato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-5	PST097	23	23	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-6	PST097	23	23	6	$risorgerse	risorgerse	_	_	_	_	_	linguistic	_	none	Orthography=Yes|Variation=Emerging	_	_	_	_	_
23-7	PST097	23	23	7	no?	no	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	_
23-8	PST097	23	23	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-9	PST097	23	23	9	crescere	crescere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-10	PST097	23	23	10	bene	bene	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
